

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029
 ,08.813,Independent Seismic & Lateral Plan/Calc Review,"250,000.00",0.00,"250,000.00",0.00,"250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"43,903.66","54,440.54","54,440.54","54,440.54","42,774.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
 ,08.814,Internal FD&C Special Recharge Services,"150,000.00",0.00,"150,000.00",0.00,"150,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","3,868.55","2,995.01",0.00,0.00,0.00,0.09
 ,08.815,Legal Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.816,"Interior Designer, Graphic Designer, Color Consultant",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.817,"Pre-Construction Services/CMAR or CMGC Delivery, Part 1","2,000,000.00",0.00,"2,000,000.00",0.00,"2,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","169,696.97","133,333.32",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
 ,08.818,"Hazardous Materials Testing, Environmental Soils Sampling","50,000.00",0.00,"50,000.00",0.00,"50,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,721.30","3,972.09","3,972.15","3,971.82","3,970.93","3,967.09","3,955.04","3,921.15","3,840.62","3,675.62","3,386.51","2,951.53","2,390.76","1,770.55","1,182.51",704.30,370.88,171.51,69.30,24.37,7.44,1.97,0.45,0.09,0.02,0.00,0.00,0.00,0.00,0.00
 ,08.819,Off-Site Environment Mitigation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.820,Parking Impact Charges,"150,000.00","19,645.00","150,000.00","13,640.00","150,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.25,"1,328.00",0.00,400.00,0.00,0.00,0.00,"4,422.00","7,184.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,347.12","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","5,416.43","4,018.64",0.00,0.00,0.00,(0.08)
 ,08.821,"LEED Consulting Serv,, USGBC Fees, and Other Sustainability Consult,","100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","8,484.85","6,666.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.02)
 ,08.822,"Special Design Consult, (ADA, Acoustic, Lab, Light,, Roof,, Traffic)","1,250,000.00",0.00,"1,250,000.00",0.00,"1,250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","106,060.61","83,333.32",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.03)
 ,08.823,As-Built Building Survey/Documentation of Existing Conditions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.824,"Building Commissioning Costs, Fundamental and Enhanced","650,000.00",0.00,"650,000.00",0.00,"650,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"16,598.57","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","20,582.23","15,934.63",0.00,0.00,0.00,(0.10)
 ,08.825,BIM Modeling/Building Models,"250,000.00","64,571.00","250,000.00",0.00,"250,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","6,447.59","4,991.68",0.00,0.00,0.00,(0.10)
 ,08.826,Art Work,"750,000.00",0.00,"750,000.00",0.00,"750,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.76,4.09,18.78,74.37,254.70,756.35,"1,953.44","4,403.58","8,705.19","15,183.03","23,552.72","32,828.21","41,645.49","48,838.57","53,870.42","56,888.86","58,444.96","59,131.49","59,390.01","59,475.97","59,499.51","59,505.13","59,504.78","46,069.48",0.00,0.00,0.00,0.00
 ,08.827,Local Jurisdiction Fees/Potable & Reclaimed WaterlSewerlSDGE,"200,000.00",0.00,"200,000.00",0.00,"200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,885.19","15,888.36","15,888.59","15,887.29","15,883.74","15,868.37","15,820.17","15,684.59","15,362.48","14,702.50","13,546.05","11,806.11","9,563.06","7,082.18","4,730.04","2,817.19","1,483.52",686.05,277.20,97.49,29.75,7.86,1.80,0.36,0.06,0.01,0.00,0.00,0.00,(0.01)
 ,08.828,Other Campus Recharges,"500,000.00",0.00,"500,000.00",0.00,"500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,606.33","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","19,860.76","14,735.40",0.00,0.00,0.00,0.03
 ,08.899,Other Special Items,"120,000.00","94,000.00","120,000.00","36,000.00","120,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,000.00",0.00,"11,000.00","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","2,168.19","1,608.66",0.00,0.00,0.00,0.12
,09,"Construction Contingency, Potential Unknown Factors","23,478,169.00",0.00,"23,478,169.00",0.00,"23,478,169.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"403,604.38","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","721,080.07",0.00,0.00,0.00,(0.01)
 ,09.999,Project Contingency,"23,478,169.00",0.00,"23,478,169.00",0.00,"23,478,169.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"403,604.38","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","931,395.19","721,080.07",0.00,0.00,0.00,(0.01)
 ,"Total 
Schedule Percent Complete", ,"339,724,000.00","7,867,425.97","340,894,402.00","4,727,388.49","339,724,000.00","1,870.00
0","1,122.00
0","416.00
0","0.00
0","0.00
0","1,475.00
0","9,254.00
0","11,827.00
0","16,310.50
0","68,474.00
0","72,236.25
0","77,735.45
0","47,861.16
0","139,736.96
0","146,008.55
0","641,045.98
0","271,977.80
0","335,827.10
0","344,062.16
0","496,448.15
0","354,682.46
0","267,123.34
0","411,329.56
0","260,641.73
0","469,925.32
0","279,998.02
0","1,907,259.28
38.36","1,669,735.48
39.82","1,599,915.12
41.20","1,594,313.57
42.66","1,609,413.17
44.18","1,628,665.31
45.56","1,645,851.85
47.02","1,697,814.34
48.47","1,713,136.67
49.86","1,713,956.56
51.38","1,708,450.28
52.76","1,612,665.90
54.09","1,288,097.50
55.60","6,127,637.06
57.06","12,459,490.46
58.45","12,434,203.52
59.90","12,408,750.21
61.35","12,384,622.42
62.81","12,363,672.06
64.26","12,348,270.11
65.65","12,341,642.42
67.10","12,347,518.83
68.62","12,369,053.01
70.01","12,406,684.21
71.39","12,455,970.82
72.91","12,506,955.32
74.23","12,546,494.51
75.75","12,563,174.26
77.21","12,552,328.49
78.60","12,518,016.90
80.11","12,470,732.44
81.50","12,422,421.08
82.96","12,381,897.87
84.41","12,352,900.22
85.80","12,334,868.79
87.32","12,325,013.87
88.97","12,320,250.66
91.87","12,318,201.07
94.65","9,533,960.78
96.95","3,511.18
98.33","3,426.79
99.79","3,402.61
100","2,264.51
100"
