

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031
 ,07.706,Medical Gas Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.707,Construction Document Reproduction Costs,"100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86",917.43,0.00,0.00,0.00,0.00,0.00,0.13
 ,07.708,Postal/Courier Services,"100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86","1,834.86",917.43,0.00,0.00,0.00,0.00,0.00,0.13
 ,07.709,"Meals, Travel & Entertainment Costs","204,245.23","33,800.82","204,245.23","33,711.43","204,245.23",0.00,0.00,185.50,0.00,0.00,0.00,492.27,"5,899.00",0.00,0.00,334.17,"1,900.80","7,966.08",844.50,270.15,562.00,"5,696.50",604.00,"6,040.21",728.00,0.00,718.75,0.00,"1,088.50",381.00,"3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","3,129.06","1,564.53",0.00,0.00,0.00,0.00,0.00,0.03
 ,07.799,"Other Surveys, Testing, or Reproduction Costs","199,825.00","6,679.54","199,825.00","6,679.54","199,825.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,650.00",29.54,0.00,0.00,0.00,0.00,0.00,"3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","3,543.95","1,771.98",0.00,0.00,0.00,0.00,0.00,0.18
,08,Special Cost Items,"123,654,000.00","20,046,334.58","123,654,000.00","10,032,530.11","60,243,701.27",563.45,"30,196.72","83,969.60","42,138.09","1,600.00","36,725.00","84,264.72",0.00,"15,000.00",0.00,0.00,"50,000.00",156.00,"343,543.57","187,607.89","305,019.26","942,557.03",362.00,"1,544,726.86","2,719,667.31","1,097,805.92","267,479.07","846,367.01","185,668.11","1,247,112.50","1,140,356.86","1,226,352.58","1,324,568.26","1,434,059.10","1,553,452.39","1,680,223.71","1,811,155.98","1,942,605.18","2,069,788.28","2,188,328.36","2,293,134.01","2,379,663.72","2,444,392.12","2,483,801.36","2,123,161.67","1,865,591.95","1,823,945.33","1,757,318.08","1,714,253.30","1,638,502.96","1,519,016.90","1,391,299.27","1,259,787.68","1,128,924.16","1,002,743.55","884,096.11","775,496.82","678,236.04","593,164.83","520,196.79","437,938.55","282,855.20","241,615.28","208,552.56","182,335.36","161,793.69","145,868.93","133,690.83","124,538.63","117,802.73","112,976.27","109,618.41","107,356.84","105,883.39","104,952.52","104,381.12","104,038.42","103,836.81","103,719.85","103,652.73","103,614.60","103,593.10","103,581.13","103,573.02","51,783.42",0.00,0.00,0.00,0.00,0.00,0.42
 ,08.801,Loan Finance Charges/lnterest During Construction,"96,000,000.00",0.00,"96,000,000.00",0.00,"32,589,701.27",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"353,724.23","439,719.95","537,935.63","647,426.47","766,819.76","893,591.08","1,024,523.35","1,155,972.55","1,283,155.65","1,401,695.73","1,506,501.38","1,593,031.09","1,657,759.49","1,697,168.73","1,709,901.38","1,694,819.06","1,653,172.44","1,586,545.19","1,498,054.44","1,392,019.48","1,272,533.49","1,144,816.08","1,013,305.21","882,443.73","756,269.21","637,634.62","529,066.26","431,871.20","346,929.47","274,197.92","213,221.54","163,170.22","122,844.72","91,015.43","66,340.58","47,586.81","33,583.64","23,319.25","15,934.73","10,712.24","7,086.94","4,612.86","2,954.12","1,861.79","1,154.35",704.35,422.81,249.77,145.17,83.01,46.72,25.86,14.09,6.04,(0.04),0.00,0.00,0.00,0.00,0.00,0.00
 ,08.802,Detailed Project Program (DPP) & Predesign Study Costs,"20,100,000.00","19,648,291.04","20,100,000.00","9,769,308.57","20,100,000.00",0.00,"30,196.72","83,736.00","41,987.50","1,600.00","36,725.00","83,769.82",0.00,0.00,0.00,0.00,"50,000.00","(5,000.00)","338,543.57","187,607.89","304,515.26","941,989.03",0.00,"1,544,382.86","2,717,569.31","1,096,953.92","267,337.07","764,614.01","35,668.11","1,247,112.50","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","718,052.55","277,955.66",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
 ,08.803,"Environmental Review Costs, EIR Consultant & Related Costs","354,000.00",0.00,"354,000.00",0.00,"354,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","24,605.38","9,524.66",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
 ,08.804,Coastal Commission Review,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.805,Air Pollution Control District/Air Quality Testing/Permit Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.806,Wind Tunnel Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.807,Value Engineering Sessions/Constructability and Peer Reviews,"400,000.00",0.00,"400,000.00",0.00,"400,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","12,972.97","10,810.81",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09
 ,08.808,"Plan Check Fees including DSA, SFM, & EH&S Review Charges","1,100,000.00","3,692.00","1,100,000.00","3,124.00","1,100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426.00,568.00,284.00,284.00,568.00,852.00,142.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"42,944.57","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","66,564.09","55,470.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
 ,08.809,OSHPD Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.810,Environmental Mitigation Monitoring Services,"500,000.00",0.00,"500,000.00",0.00,"500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,310.25","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","13,850.42","6,925.21",0.00,0.00,0.00,0.00,0.00,(0.16)
 ,08.811,Hazardous Material Consultant,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.812,Special Design Consultants (Other),"500,000.00","266,500.00","500,000.00","150,000.00","500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"150,000.00",0.00,"6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","6,422.02","3,211.01",0.00,0.00,0.00,0.00,0.00,(0.09)
 ,08.813,Independent Seismic & Lateral Plan/Calc Review,"500,000.00",0.00,"500,000.00",0.00,"500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,575.85","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","30,342.58","25,285.48",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.03)
 ,08.814,Internal FD&C Special Recharge Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.815,Legal Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.816,"Interior Designer, Graphic Designer, Color Consultant","100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","2,702.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
 ,08.817,"Pre-Construction Services/CMAR or CMGC Delivery, Part 1",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.818,"Hazardous Materials Testing, Environmental Soils Sampling","300,000.00","99,507.00","300,000.00","81,753.00","300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"81,753.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,254.52","12,091.30","12,091.25","12,091.10","12,090.61","12,089.21","12,085.03","12,076.22","12,055.01","12,009.94","11,921.14","11,758.96","11,483.96","11,053.40","10,426.31","9,580.45","8,522.74","7,296.64","5,978.85","4,666.47","3,454.23","2,416.37","1,592.64",986.56,573.15,311.79,158.57,75.31,33.37,13.78,5.30,1.90,0.64,0.20,0.06,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.819,Off-Site Environment Mitigation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.820,Parking Impact Charges,"1,500,000.00","1,902.00","1,500,000.00","1,902.00","1,500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,0.00,78.00,0.00,78.00,60.00,"1,530.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,899.13","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","41,498.56","20,749.27",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.821,"LEED Consulting Serv,, USGBC Fees, and Other Sustainability Consult,","100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","3,243.24","2,702.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
 ,08.822,"Special Design Consult, (ADA, Acoustic, Lab, Light,, Roof,, Traffic)","300,000.00","25,000.00","300,000.00","25,000.00","300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,000.00",0.00,0.00,0.00,"5,000.00","5,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","8,918.92","7,432.43",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.03)
 ,08.823,As-Built Building Survey/Documentation of Existing Conditions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
