 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022
 ,08.821,"LEED Consulting Serv,, USGBC Fees, and Other Sustainability Consult,","105,344.16","105,344.16","105,344.16","94,244.16","94,244.16",600.00,990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,750.00","3,750.00",0.00,0.00,0.00,0.00,0.00,0.00,"4,875.00",0.00,"1,625.00",0.00,0.00,0.00,"1,500.00",0.00,0.00,0.00,"10,800.00",0.00,0.00,"5,400.00",0.00,0.00,0.00,0.00,0.00,0.00,"5,400.00",0.00,0.00,0.00,0.00,"1,350.00",0.00,"4,950.00",0.00,0.00,"8,000.00",0.00,0.00,"8,000.00","8,754.16",0.00,"8,000.00",0.00,500.00,"8,000.00",0.00,0.00,"8,000.00",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.822,"Special Design Consult, (ADA, Acoustic, Lab, Light,, Roof,, Traffic)","200,000.00","134,110.00","200,000.00","116,022.11","116,022.11",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,242.21","2,207.79",0.00,0.00,"1,200.00","12,550.00",0.00,"13,135.65","5,904.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,969.53",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,415.10,0.00,"29,800.00",0.00,0.00,0.00,"8,125.88","3,625.00",0.00,"32,846.50",0.00
 ,08.823,As-Built Building Survey/Documentation of Existing Conditions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.824,"Building Commissioning Costs, Fundamental and Enhanced","400,000.00","224,110.00","400,000.00","205,308.79","212,068.79",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"12,577.23",0.00,"1,671.74","4,145.00",0.00,"1,488.51",0.00,0.00,0.00,0.00,"11,076.99","5,650.50","3,300.00","1,480.00","4,600.00","4,470.00","3,865.00","5,515.00","5,390.00","8,240.00","5,730.00","4,327.75","9,412.75","8,280.00","6,445.00","2,310.00","6,090.46","6,550.00",0.00,0.00,"2,165.46",480.00,"3,426.84",825.46,0.00,"6,482.62","19,791.32",0.00,"10,600.00","38,921.16","6,760.00"
 ,08.825,BIM Modeling/Building Models,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.826,Art Work,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.827,Local Jurisdiction Fees/Potable & Reclaimed WaterlSewerlSDGE,"3,235.00","3,235.00","3,235.00","3,235.00","3,235.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,235.00",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.828,Other Campus Recharges,"225,000.00","1,215.50","225,000.00","1,215.50","1,215.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.50,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.899,Other Special Items,"131,000.00","93,629.50","131,000.00","93,629.50","93,629.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722.53,0.00,645.31,0.00,0.00,0.00,"8,681.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,000.00",0.00,0.00,"37,042.38","19,346.28",0.00,0.00,0.00,0.00,0.00,0.00,"19,191.36",0.00,0.00,0.00,0.00,0.00,0.00
,09,"Construction Contingency, Potential Unknown Factors","1,452,705.84",0.00,"1,452,705.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,09.999,Project Contingency,"1,452,705.84",0.00,"1,452,705.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,"Total 
Schedule Percent Complete", ,"185,000,000.00","178,828,976.70","185,352,172.46","158,884,176.60","159,040,303.86","20,025.06
0","990.00
0","6,252.00
0","11,536.00
0","19,938.90
0","1,232.70
0","12,852.00
0","34,278.50
0","34,607.15
0","18,536.00
0","50,857.50
0.07","553,645.26
1.66","29,186.25
3.40","68,791.52
4.92","108.00
6.58","24,257.50
8.18","61,629.85
9.92","92,180.02
11.51","37,789.87
13.18","1,471,236.85
14.92","45,912.78
16.44","95,312.88
18.18","482,561.00
19.85","27,454.75
21.44","102,300.15
23.17","396,551.75
24.69","887,710.43
26.28","537,701.71
27.95","92,673.48
29.69","806,908.78
31.21","1,016,805.31
32.95","1,932,822.13
34.62","160,360.31
36.21","1,307,915.27
37.95","373,528.46
41.95","521,571.79
46.94","4,682,816.33
52.17","1,027,196.26
55.59","1,519,311.54
58.92","2,642,063.82
61.12","5,783,849.38
62.71","13,685,374.37
64.38","114,118.90
66.12","7,634,715.49
67.71","6,450,148.75
69.38","6,376,457.02
71.05","6,258,678.87
72.64","8,278,045.05
74.38","7,458,100.82
75.97","6,371,598.61
77.49","6,903,195.69
79.23","9,895,117.87
80.90","9,407,286.14
82.49","10,292,810.82
84.16","13,646,083.02
85.83","312,677.58
87.49","3,745,756.25
89.16","1,607,695.70
90.75","2,804,745.69
92.42","2,581,194.10
94.16","1,819,041.42
95.76","2,066,293.88
97.27","2,166,962.08
99.01","315,305.68
100","770,236.69
100","929,276.87
100","156,127.26
100"
