 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031,Apr 2031,May 2031,Jun 2031,Jul 2031,Aug 2031,Sep 2031,Oct 2031,Nov 2031,Dec 2031,Jan 2032,Feb 2032,Mar 2032,Apr 2032,May 2032,Jun 2032,Jul 2032,Aug 2032,Sep 2032,Oct 2032,Nov 2032,Dec 2032,Jan 2033,Feb 2033,Mar 2033,Apr 2033,May 2033,Jun 2033,Jul 2033,Aug 2033,Sep 2033
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.699,Other UCSD Employee Recharge Services',0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","16,517,414.00","570,280.83","16,517,414.00","328,625.15","16,518,059.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.00,0.00,"5,500.00","8,610.25","90,860.00","28,900.46",0.00,"8,750.00","3,065.00","8,000.00","27,451.45",0.00,"1,540.29",374.01,0.00,0.00,0.00,0.00,0.00,0.00,402.73,"2,236.00","75,415.99","34,418.38","6,883.65","25,386.94","558,222.77","369,433.32","240,156.16","153,546.37","96,803.57","60,417.41","37,596.81","23,594.18","15,191.48","10,256.53","7,421.76","5,852.28","5,085.30","192,702.07","192,454.28","192,326.75","192,262.55","192,228.41","192,182.72","192,182.79","192,182.90","192,183.10","192,183.44","192,183.99","192,184.88","192,186.29","192,188.49","192,191.87","192,196.95","192,204.47","192,215.38","192,230.93","192,252.72","192,282.68","192,323.16","192,376.86","192,446.87","192,536.47","192,649.11","192,788.18","192,956.84","193,157.64","193,392.70","193,662.71","193,967.41","194,305.12","194,672.74","195,065.57","195,478.51","195,904.21","196,335.43","196,764.46","197,183.69","197,585.63","197,965.30","198,316.43","198,635.72","198,920.88","199,171.00","199,386.49","199,568.27","199,720.35","199,844.03","199,943.19","200,021.26","200,081.64","200,126.91","200,161.71","200,186.78","200,204.82","200,217.57","200,226.42","200,231.85","200,236.49","200,239.15","200,240.87","200,241.96","200,242.64","200,243.05","200,242.70","200,243.45","200,243.53","200,243.58","200,243.61","200,243.63","200,243.03","200,243.64","86,772.30",0.00,0.00,0.69
 ,07.701,Publishing and Advertising Costs,"10,000.00",0.00,"10,000.00",0.00,"10,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.62,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,132.25,57.31,0.00,0.00,0.32
 ,07.702,Boundary and Topographic Surveys,"214,985.00","214,985.00","214,985.00","184,905.00","214,985.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,660.00","33,370.00","15,300.00",0.00,"8,750.00","3,065.00","8,000.00","2,930.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"62,465.00","30,830.00",0.00,"17,535.00","10,875.72","7,171.29","4,634.60","2,935.14","1,821.73","1,107.76",659.97,385.21,220.33,123.50,67.88,36.62,19.43,10.19,5.33,2.83,1.57,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","1,622,349.00","244,349.00","1,622,349.00","120,105.20","1,622,994.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,500.00","5,500.00","57,490.00","13,375.00",0.00,0.00,0.00,0.00,"24,521.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,537.50",0.00,"3,090.00","2,091.25","543,384.43","358,299.41","231,558.94","146,648.61","91,019.22","55,347.03","32,974.22","19,246.35","11,008.53","6,170.41","3,391.26","1,829.42",971.00,509.24,266.31,141.27,78.32,44.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.704,Material & Workmanship Testing & Inspection,"14,000,000.00",0.00,"14,000,000.00",0.00,"14,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","188,087.77","81,504.66",0.00,0.00,0.36
 ,07.705,Air Balance Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.706,Medical Gas Testing,"300,000.00",0.00,"300,000.00",0.00,"300,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.08,0.15,0.26,0.46,0.80,1.35,2.24,3.65,5.85,9.23,14.31,21.83,32.74,48.29,70.08,100.04,140.52,194.22,264.23,353.83,466.47,605.54,774.20,975.00,"1,210.06","1,480.07","1,784.77","2,122.48","2,490.10","2,882.93","3,295.87","3,721.57","4,152.79","4,581.82","5,001.05","5,402.99","5,782.66","6,133.79","6,453.08","6,738.24","6,988.36","7,203.85","7,385.63","7,537.71","7,661.39","7,760.55","7,838.62","7,899.00","7,944.27","7,979.07","8,004.14","8,022.18","8,034.93","8,043.78","8,049.21","8,053.85","8,056.51","8,058.23","8,059.32","8,060.00","8,060.41","8,060.06","8,060.81","8,060.89","8,060.94","8,060.97","8,060.99","8,060.39","8,061.00","3,493.20",0.00,0.00,0.03
 ,07.707,Construction Document Reproduction Costs,"100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73","1,143.73",495.62,0.00,0.00,(0.13)
 ,07.708,Postal/Courier Services,"11,000.00",2.73,"11,000.00",2.73,"11,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.00,0.00,0.00,0.00,0.00,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,125.78,54.50,0.00,0.00,(0.09)
 ,07.709,"Meals, Travel & Entertainment Costs","152,000.00","3,864.10","152,000.00","3,864.10","152,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,830.00,0.00,0.00,450.25,0.00,225.46,0.00,0.00,0.00,0.00,0.00,0.00,"1,540.29",374.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,444.09,0.00,0.00,0.00,"1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27","1,694.27",734.18,0.00,0.00,0.23
 ,07.799,"Other Surveys, Testing, or Reproduction Costs","107,080.00","107,080.00","107,080.00","19,748.12","107,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,"2,236.00","3,969.40","3,588.38","3,793.65","5,760.69",998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,998.84,432.83,0.00,0.00,(0.03)
,08,Special Cost Items,"58,105,280.10","1,213,281.10","58,105,280.10","806,374.96","38,105,280.10",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,845.00,0.00,"20,677.60",0.00,"14,834.95",0.00,0.00,"26,000.00","2,765.00",0.00,"2,971.00","2,540.00","2,607.75",0.00,429.00,0.00,0.00,0.00,0.00,0.00,"10,000.00",0.00,0.00,"127,960.36","115,850.00",0.00,"5,000.00",0.00,"463,867.64",0.00,0.00,0.00,0.00,0.00,"10,026.66",0.00,"25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","25,964.28","206,422.59","1,036,532.72","1,058,954.17","1,058,954.17","1,058,954.19","1,058,953.64","1,058,594.71","1,053,380.42","1,053,380.70","1,053,381.16","1,053,381.96","1,053,382.70","1,053,385.50","1,053,389.06","1,053,394.70","1,053,403.52","1,053,417.03","1,053,436.76","1,053,467.41","1,053,511.06","1,053,573.27","1,053,660.41","1,053,780.27","1,053,942.20","1,054,156.39","1,054,437.03","1,054,795.42","1,055,245.97","1,055,802.27","1,056,476.90","1,057,279.52","699,216.29","80,198.70","81,417.49","82,768.33","84,238.84","85,809.53","87,461.92","89,164.70","90,889.59","92,605.71","94,282.64","95,889.80","97,409.06","98,813.61","100,090.77","101,231.38","102,231.89","103,093.84","103,820.35","104,429.26","104,924.00","105,320.62","105,632.93","105,874.44","106,054.90","106,194.71","106,294.99","106,367.14","106,418.14","106,453.54","106,474.69","106,493.85","106,504.49","106,511.35","106,515.70","106,518.42","106,520.09","106,518.08","106,521.68","106,522.01","106,522.21","106,522.31","106,522.38","106,519.41","106,522.42","46,160.21",0.00,0.00,1.83
 ,08.801,Loan Finance Charges/lnterest During Construction,"20,000,000.00",0.00,"20,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.802,Detailed Project Program (DPP) & Predesign Study Costs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.803,"Environmental Review Costs, EIR Consultant & Related Costs","156,801.30","149,253.30","156,801.30","56,827.96","156,801.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,845.00,0.00,"20,677.60",0.00,"14,834.95",0.00,0.00,0.00,"2,765.00",0.00,"2,815.00","2,540.00","2,323.75",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,026.66",0.00,"5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,574.05","5,214.44",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
 ,08.804,Coastal Commission Review,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
