 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021
 ,08.820,Parking Impact Charges,"6,575.00","11,099.00","11,099.00","11,099.00","11,099.00",0.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,756.00,0.00,0.00,281.00,0.00,210.00,0.00,0.00,0.00,0.00,0.00,(608.00),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,48.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,736.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,"4,572.00",0.00,65.00,0.00,0.00,113.00,(24.00),0.00,0.00,0.00,"4,524.00",0.00
 ,08.821,"LEED Consulting Serv,, USGBC Fees, and Other Sustainability Consult,","112,600.00","58,585.61","112,600.00","58,585.61","58,585.61",0.00,0.00,0.00,0.00,0.00,"9,900.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,300.00",600.00,"3,000.00",0.00,0.00,500.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"40,985.61",0.00,0.00
 ,08.822,"Special Design Consult, (ADA, Acoustic, Lab, Light,, Roof,, Traffic)","34,525.00","34,525.00","34,525.00","30,497.00","30,497.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,850.45",0.00,0.00,0.00,"19,900.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(1,958.00)",0.00,"1,650.00",0.00,0.00,"4,125.00",0.00,0.00,"2,625.00","3,000.00","1,155.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"(1,850.45)",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.823,As-Built Building Survey/Documentation of Existing Conditions,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.824,"Building Commissioning Costs, Fundamental and Enhanced","428,070.00","428,070.00","428,070.00","412,242.78","412,242.78",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,380.50",0.00,0.00,"11,215.99","5,260.46",0.00,"2,780.00","2,625.00",0.00,"2,975.00",0.00,0.00,"2,501.67",0.00,"1,680.09","5,026.42","1,468.75","3,319.54","11,491.66","12,539.00",0.00,"32,133.06",0.00,0.00,0.00,"89,014.22",0.00,0.00,"108,396.90","7,568.75",0.00,"31,008.23","51,993.20","15,864.34",0.00,0.00,0.00,0.00
 ,08.825,BIM Modeling/Building Models,"87,425.00","87,425.00","87,425.00","87,425.00","87,425.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"44,030.00",0.00,"15,875.00","12,160.00",0.00,0.00,0.00,0.00,0.00,"15,360.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.826,Art Work,"200,000.00","151,956.00","200,000.00","140,856.00","140,856.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,458.00",0.00,"21,250.00","37,232.00","27,458.00","14,476.00","12,982.00",0.00,0.00,0.00,0.00,0.00,0.00
 ,08.827,Local Jurisdiction Fees/Potable & Reclaimed WaterlSewerlSDGE,"27,865.00","19,864.50","27,865.00","19,864.50","19,864.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"19,864.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.828,Other Campus Recharges,"520,196.22","520,196.22","520,196.22","520,196.22","520,196.22",0.00,0.00,0.00,55.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.43,"1,175.00",0.00,0.00,0.00,0.00,0.00,1.93,1.93,1.93,1.93,0.00,713.81,23.21,"2,923.42",23.21,904.37,0.00,7.72,3.86,0.00,"2,284.30",3.86,0.00,570.65,0.00,21.86,25.72,0.00,0.00,0.00,0.00,0.00,"510,640.22",0.00,0.00,3.86,0.00,0.00,365.00,0.00,0.00,0.00,0.00
 ,08.899,Other Special Items,"70,740.91","70,740.55","70,740.91","70,740.55","70,740.55",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,463.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"25,874.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,241.83",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,000.00",0.00,0.00,0.00,0.00,"4,140.00",0.00,0.00,0.00
,09,"Construction Contingency, Potential Unknown Factors","340,975.44",0.00,"340,975.44",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,09.999,Project Contingency,"340,975.44",0.00,"340,975.44",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,"Total 
Schedule Percent Complete", ,"509,450,000.00","505,792,437.34","509,574,503.67","452,624,349.79","455,754,944.90","25,546.62
2.48","37,569.97
3.81","393,450.25
5.14","161,115.55
6.42","168,243.72
7.81","20,321.57
9.14","97,341.00
10.41","309,912.62
11.74","126,153.83
13.07","111,020.35
14.41","181,750.50
15.62","191,789.43
16.83","95,238.00
18.04","3,933,057.60
19.43","3,037,912.11
20.76","134,106.83
22.03","5,691,053.14
23.42","4,745,844.55
24.70","7,853,884.62
26.03","2,667,278.85
27.36","2,673,812.49
28.63","4,857,573.82
30.02","(3,610,791.46)
31.23","2,192,525.64
33.35","3,275,556.38
35.89","1,740,794.72
38.68","7,918,450.18
41.76","250,974.64
45.76","12,896,147.64
49.94","407,285.55
53.57","7,673,517.32
57.74","8,887,617.94
61.50","10,734,725.25
63.15","19,709,191.51
64.54","12,742,612.59
65.75","14,903,007.71
67.02","21,232,315.19
68.35","25,277,495.64
69.74","23,437,879.75
70.95","21,435,614.53
72.35","388,259.30
72.80","51,005,750.24
72.80","30,450,346.08
72.80","21,283,912.65
72.80","36,187,155.46
72.80","469,750.24
72.80","17,894,873.14
72.80","14,087,377.32
72.80","9,666,521.51
72.80","5,687,009.80
72.80","4,012,526.65
72.80","3,245,480.45
72.80","443,375.51
72.80","10,675,546.70
72.80","2,797,160.86
72.80","9,413,483.33
72.80","3,692,330.77
72.80","301,540.95
72.80","1,051,046.65
72.80","82,218.35
72.80","111,695.66
72.80","31,721.92
72.80","806,288.34
72.80","33,593.62
72.80","84,102.98
72.80","102,383.17
72.80","3,130,595.11
100"
