

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,May 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021
 ,05.513,Consulting IOR/Construction Inspection,"1,334,122.20","1,241,331.60","1,334,122.20","1,178,261.85","1,178,261.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"48,768.75",0.00,"23,630.00","23,782.00",0.00,"15,781.10","6,417.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"67,900.00","(17,740.00)","73,386.50","49,260.00","28,217.50","21,824.00","18,832.00","20,438.00","22,484.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"674,880.50","7,790.00","4,750.00","1,520.00","9,120.00","12,160.00","1,900.00","8,670.00",380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,568.00","1,960.00","6,468.00","14,352.00","4,576.00","6,864.00","7,280.00","1,664.00","5,616.00",0.00,"2,496.00",624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,642.00,0.00,0.00,0.00
 ,05.514,Medical Center Operational CostslWork Requests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.515,Medical Center Equipment Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.516,Medical Center Planners,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,05.599,Other External Design Consultants,"1,684,479.63","1,683,979.63","1,684,479.63","1,637,523.64","1,637,523.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"220,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,450.00",0.00,0.00,690.00,0.00,0.00,0.00,0.00,0.00,"7,250.00","105,995.00","3,100.00",0.00,"59,405.00","5,185.00","1,300.00","9,520.00","5,603.00",0.00,"100,437.00","11,350.00","95,792.38","11,350.00",0.00,"9,687.50","46,450.00",937.50,0.00,0.00,"68,179.25","50,616.22","50,280.00","32,678.16","21,921.00",0.00,0.00,0.00,0.00,0.00,"68,960.00","68,960.00","68,960.00","21,492.83","2,975.00","8,575.00","11,650.00","14,642.00","101,157.87","62,859.41","89,448.79","2,517.14","3,960.00",0.00,0.00,0.00,0.00,720.00,0.00,"20,352.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"137,215.73",0.00,0.00,0.00,0.00,"14,000.00","3,500.00",0.00,0.00,0.00,"10,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,06,Internal FD&C Recharge Services,"13,469,761.68","13,641,335.43","13,709,655.43","13,629,005.45","13,640,071.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,186,582.30","56,592.44",0.00,"136,003.94","58,666.16","82,246.69","163,979.85",0.00,"109,774.48","80,657.43","85,506.50","76,086.02","102,450.84","88,490.60","85,490.54","110,332.40","86,384.70","102,931.85","145,179.65","128,523.83","151,073.38","117,259.26","86,291.50","137,292.20","201,882.00","14,549.27","132,972.25","99,157.25","141,300.75","141,149.53","135,704.50","138,999.25","152,079.25","140,860.00","148,789.50","122,666.00","127,833.00","175,257.00","125,169.00","127,440.00","160,860.00","157,651.00","148,016.86","180,972.50","150,130.32","194,883.00","205,427.25","223,753.25","173,112.75","210,033.75","170,922.50","139,340.00","216,679.00","215,225.39","234,452.00","237,335.00","192,450.50","181,685.50","199,129.75","149,204.25","146,418.85","244,070.00","154,232.25","158,778.25","140,835.25","156,961.25","168,959.00","165,980.00","180,917.40","215,586.25","316,565.00","37,430.00","202,694.50","300,418.00","5,760.00","183,532.50","129,468.00","131,630.50","136,476.50","207,371.50","(669,560.50)","110,775.00","85,625.27","110,122.50","69,030.00","67,927.50","78,470.00","102,372.50","58,445.00",0.00,"78,812.50","57,220.00","52,045.00","42,687.50","52,477.50","49,586.00","84,770.00",0.00,"40,366.50","24,745.50","34,744.50","42,803.00","34,051.00","28,688.50","31,338.50","33,910.50","26,943.50","26,329.00","27,098.75","28,839.25","25,246.25","23,801.25","13,723.50","15,206.75","12,446.25","8,445.00","9,888.75","7,927.50","26,073.75","8,720.00","11,316.25","11,146.25","15,445.00",0.00,"11,066.25"
 ,06.601,FD&C Project Administration,"3,099,643.56","3,031,323.56","3,099,643.56","3,031,323.56","3,031,323.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"404,075.56","3,944.00",0.00,"10,328.00","3,992.00",476.00,"20,527.00",0.00,"2,312.00","4,591.00","9,124.00","4,196.00","9,192.00","7,016.00","8,036.00","8,687.00","5,145.00","4,277.00","15,282.00","16,734.00","13,016.00","11,980.00","9,097.00","49,658.00","54,094.50",0.00,"47,555.00","32,458.00","43,119.00","33,931.00","33,528.00","37,505.00","40,275.00","33,818.00","35,852.00","30,906.00","33,620.50","45,632.00","30,344.00","31,740.00","35,360.00","32,476.00","28,264.00","38,660.00","29,702.00","26,284.00","42,000.00","35,675.00","35,675.00","32,830.00","32,980.00","33,230.00","28,660.00","28,775.00","31,500.00","40,575.00","46,270.00","54,310.00","57,340.00","39,410.00","53,790.00","66,790.00","41,590.00","40,310.00","50,680.00","48,060.00","64,360.00","49,040.00","53,410.00","60,430.00","87,052.00",0.00,"52,838.00","59,984.00","5,760.00","30,720.00","17,280.00","18,420.00","16,380.00","27,000.00",0.00,"16,320.00","9,800.00","14,800.00","10,145.00","10,500.00","16,880.00","17,935.00","9,620.00",0.00,"13,560.00","11,460.00","10,935.00","8,310.00","11,055.00","10,315.00","17,345.00",0.00,"10,390.00","4,080.00","3,885.00","7,400.00","10,545.00","5,920.00","8,510.00","8,880.00","5,510.00","2,470.00","5,890.00","2,090.00","3,420.00","1,330.00","1,710.00",380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.602,FD&C Project Management,"4,271,051.97","4,398,401.47","4,398,401.47","4,392,651.47","4,398,401.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"599,094.50","39,168.00",0.00,"99,093.00","38,403.00","55,360.50","101,184.00",0.00,"76,704.00","51,102.00","51,714.00","49,266.00","60,180.00","51,816.00","46,200.00","54,390.00","41,475.00","50,820.00","62,265.00","45,150.00","68,985.00","48,720.00","38,520.00","41,315.20","61,320.00","10,349.27","33,621.00","23,310.00","34,335.00","26,355.00","31,185.00","32,655.00","40,950.00","45,097.50","44,050.00","39,950.00","37,700.00","55,350.00","39,600.00","38,100.00","48,850.00","44,350.00","25,300.00","39,050.00","24,800.00","35,300.00","41,472.00","29,430.00","35,100.00","43,578.00","30,132.00","31,428.00","33,048.00","47,145.00","31,590.00","43,200.00","(7,276.00)","43,524.00","35,896.00","25,368.00","27,384.00","45,248.00","26,992.00","29,624.00","32,144.00","23,688.00","37,184.00","29,120.00","31,416.00","39,368.00","71,390.00",0.00,"42,598.00","73,514.00",0.00,"43,188.00","30,975.00","35,046.00","43,955.00","67,850.00",0.00,"38,645.00","39,937.50","42,875.00","26,750.00","26,562.50","28,250.00","43,687.50","23,437.50",0.00,"31,187.50","20,312.50","24,125.00","19,187.50","20,730.00","17,170.00","22,157.50",0.00,"10,767.50","4,960.00","8,925.00","15,645.00","11,097.50","8,695.00","9,125.00","7,815.00","10,738.50","11,704.00","8,257.50","9,483.00","8,445.00","9,695.00","2,578.50","5,633.00","3,500.00","3,875.00","4,625.00","3,625.00","9,125.00","3,750.00","4,875.00","6,250.00","7,625.00",0.00,"5,750.00"
 ,06.603,FD&C Project Engineering/Mechanical/Electrical/Civil,"502,285.74","502,285.74","502,285.74","502,285.74","502,285.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"122,427.74","7,038.00",0.00,"14,994.00","4,692.00","8,262.00","17,850.00",0.00,"10,506.00","8,568.00","9,588.00","8,466.00","13,464.00","9,282.00","7,770.00","12,075.00","7,770.00","6,825.00","10,290.00","9,135.00","9,030.00","5,775.00","8,610.00","9,765.00","11,235.00",0.00,"7,035.00","5,040.00","5,565.00","3,570.00","3,780.00","4,410.00","5,670.00","6,405.00","4,900.00","2,200.00","2,800.00","3,500.00","1,500.00","2,400.00","3,700.00","3,900.00","5,000.00","4,500.00","2,300.00","3,600.00","4,536.00","3,780.00","3,132.00","5,184.00","3,780.00","4,320.00","3,240.00","4,752.00","2,700.00","4,428.00","4,644.00","3,132.00","2,800.00","2,576.00","2,352.00","4,032.00","2,694.00","2,520.00","3,024.00","3,472.00","3,304.00","2,016.00","1,008.00","1,456.00","1,298.00",0.00,"1,357.00","1,298.00",0.00,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,"3,220.00",420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.604,FD&C Contracts Office,"163,373.65","180,697.40","180,697.40","179,716.15","180,697.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,182.71","1,170.72",0.00,"1,999.98",634.14,426.83,963.41,0.00,743.90,"1,134.14",341.50,439.02,0.00,292.68,439.02,"1,365.84","1,317.06","1,487.79","1,548.77","1,060.97","1,280.48",939.02,344.50,"1,007.00","2,146.50",0.00,"1,364.75",861.25,"1,629.75","1,201.53","1,166.00","1,550.25","1,550.25","1,696.00","3,287.50","1,710.00","1,687.50","2,225.00","2,475.00","1,250.00","3,925.00","2,875.00","2,787.50","4,037.50","2,562.50","2,875.00","3,637.25","2,571.25","2,895.25","3,378.25","1,359.50","2,974.00","2,297.00","1,020.89","1,673.00","6,679.50","2,574.50","1,310.50",945.00,453.75,"1,381.00",945.00,"1,078.50","1,139.50","2,353.50",780.00,"1,226.00","1,222.00",889.00,"2,811.50","2,994.00",0.00,"1,511.50","2,076.50",0.00,793.00,234.00,486.50,250.50,"1,149.00",0.00,"1,971.50","1,220.00","1,375.00",700.00,585.00,900.00,"1,580.00",822.50,0.00,"1,670.00",915.00,"1,225.00",690.00,250.00,125.00,891.75,0.00,189.00,252.00,625.00,281.50,281.50,250.00,500.00,"1,000.00",65.00,287.50,553.75,"1,578.75",471.25,"2,291.25","3,470.00","2,006.25",243.75,65.00,48.75,575.00,"1,428.75",380.00,771.25,"1,253.75","1,852.50",0.00,981.25
 ,06.605,FD&C IOR/Construction Inspection,"4,736,492.50","4,803,987.50","4,803,987.50","4,801,411.27","4,802,723.77",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"28,926.00","4,590.00",0.00,"8,517.00","10,506.00","17,136.00","21,114.00",0.00,"18,972.00","14,994.00","14,739.00","13,719.00","19,227.00","19,890.00","21,997.50","32,865.00","29,557.50","39,060.00","54,285.00","55,860.00","58,275.00","49,455.00","29,190.00","35,070.00","72,450.00","4,200.00","42,840.00","37,170.00","56,175.00","75,615.00","65,595.00","62,190.00","63,210.00","53,340.00","60,100.00","47,300.00","51,300.00","67,900.00","50,600.00","53,300.00","67,700.00","66,000.00","71,800.00","85,600.00","65,200.00","118,674.00","104,083.00","143,552.00","90,931.00","118,173.50","102,512.00","67,176.00","149,328.00","131,980.00","166,618.00","141,631.00","145,920.00","78,084.00","99,687.50","80,764.00","61,333.10","126,010.00","81,699.00","84,346.00","51,520.00","79,105.00","50,400.00","57,357.00","73,239.40","88,792.00","116,073.00","37,430.00","80,117.00","114,898.00",0.00,"81,816.00","65,870.00","60,104.00","52,459.00","78,385.00","(669,560.50)","32,509.00","21,137.77","32,187.50","23,875.00","23,875.00","25,750.00","29,000.00","17,125.00",0.00,"23,125.00","17,062.50","9,250.00","8,125.00","8,000.00","9,250.00","18,562.50",0.00,"4,687.50","5,562.50","11,292.50","8,980.00","7,990.00","10,547.50","9,297.50","12,687.50","7,250.00","8,812.50","9,375.00","11,625.00","7,937.50","7,250.00","3,500.00","4,562.50","8,125.00","4,375.00","4,500.00","2,687.50","11,620.00","2,250.00","2,875.00","3,187.50","3,562.50",0.00,"1,312.50"
 ,06.606,Capital Planning/Campus Budget Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.607,FD&C Project Specialist,"685,060.41","712,785.91","712,785.91","709,763.41","712,785.91",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,341.44",0.00,536.58,268.29,0.00,0.00,387.84,193.92,"1,048.02",949.56,"1,120.14",462.06,"1,508.88",583.86,486.90,390.24,530.00,477.00,636.00,0.00,556.50,318.00,477.00,477.00,450.50,689.00,424.00,503.50,600.00,600.00,725.00,650.00,650.00,650.00,"1,325.00","8,050.00","14,865.36","8,925.00","25,565.82","8,150.00","9,699.00","8,745.00","5,379.50","6,890.00",159.00,212.00,106.00,"1,552.50",371.00,821.50,318.00,"1,325.00","2,461.25",632.50,178.75,"1,045.00",178.75,838.75,"1,113.75","1,856.25","12,485.00","27,225.00","20,955.00","22,728.75","37,758.00",0.00,"24,273.00","48,647.50",0.00,"26,897.50","15,109.00","17,574.00","23,432.00","32,987.50",0.00,"21,329.50","13,530.00","18,510.00","7,560.00","6,405.00","6,690.00","10,170.00","7,440.00",0.00,"9,270.00","7,470.00","6,510.00","6,375.00","12,442.50","12,726.00","25,688.25",0.00,"14,332.50","9,891.00","10,017.00","7,276.50","3,717.00","3,276.00","3,906.00","3,528.00","3,380.00","3,055.00","3,022.50","4,062.50","4,972.50","3,235.00","2,465.00","2,625.00",577.50,130.00,715.00,"1,040.00","3,900.00","2,340.00","2,795.00",455.00,"2,405.00",0.00,"3,022.50"
 ,06.608,FD&C Fiscal Office,200.00,200.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.609,Physcial/Community Planning Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.610,Auxiliary & Plant Services Offices,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.611,Environmental Health and Safety Office,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,06.612,UCSD Sustainablity Initiatives,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
